importune,/ɪmˈpɔrtun/,v,纠缠，强求,"to pester, to insist on something",importune 听起来有点像 important tune （重要的曲调）。因此，你可以联想到 importune 是纠缠、强求的意思
extort,/ɪkˈstɔrt/,v,勒索，敲诈,"to blackmail, to obtain something by force or threats",extort 听起来有点像 extra （额外的）和 tortoise （乌龟）。因此，你可以联想到 extort 是通过施加额外压力或威胁来勒索、敲诈的意思
conscript,/kənˈskrɪpt/,v,征召，强行征募,"to draft, to force someone into military service",conscript 听起来有点像 con （反对）和 script （剧本）。因此，你可以联想到 conscript 是强行征募、征召的意思
plunder,/ˈplʌndər/,v,抢劫，掠夺,"to loot, to steal by force",plunder 听起来有点像 thunder （雷声）。因此，你可以联想到 plunder 是像雷声一样的抢劫、掠夺的意思
peak,/piːk/,n,山峰，顶点,"the highest point, the summit",peak 听起来有点像 pick （挑选）和 eek （惊叫声）。因此，你可以联想到 peak 是挑选出的最高点，也可以联想到惊叫声
coincide,/ˌkoʊ.ɪnˈsaɪd/,v,巧合，同时发生,"to happen at the same time, to correspond exactly",coincide 听起来有点像 coin （硬币）和 side （边）。因此，你可以联想到 coincide 是硬币的两边同时发生，也可以联想到两件事情完全一致
incise,/ɪnˈsaɪz/,v,切割，雕刻,"to cut into, to carve",incise 听起来有点像 in size （尺寸）。因此，你可以联想到 incise 是根据尺寸进行切割、雕刻的意思
slice,/slaɪs/,verb,切片,"to cut something into thin, flat pieces",将 slice 分解成两个部分，s 和 lice。s 听起来像是 '是' 的意思，而 lice 可以联想到 'lice'（虱子）。所以，你可以想象在切片的过程中，你在说 '是虱子'，以帮助记忆。
excise,/ˈek.saɪz/,verb,切除,"to remove something, especially by cutting it out",excise 听起来像是 'ex'（前缀）和 'size'（尺寸）的组合。你可以联想到在切除某物时，你在改变尺寸，即减小尺寸。
sever,/ˈsev.ər/,verb,切断,"to cut off something, especially by using force",sever 听起来像是 'seven'（七）的发音。你可以联想到在切断某物时，你在分离它，就像将七分为两部分。
indent,/ɪnˈdent/,verb,缩进,to make a space at the edge or on the surface of something,indent 听起来像是 'in'（在...里面）和 'dent'（凹痕）的组合。你可以联想到在缩进时，你在物体上留下一个凹痕。
mince,/mɪns/,verb,切碎,"to cut food, especially meat, into very small pieces",mince 听起来像是 'min'（最小）的发音。你可以联想到在切碎食物时，你将其切成最小的碎片。
trespass,/ˈtrespəs/,verb,侵犯,to go onto someone's land or enter their building without permission,trespass 听起来像是 'trash'（垃圾）和 'pass'（通过）的组合。你可以联想到侵犯他人领地就像是通过垃圾区。
invade,/ɪnˈveɪd/,verb,侵略,to enter a country by force with large numbers of soldiers in order to take possession of it,invade 听起来像是 'in'（在...里面）和 'vade'（入侵）的组合。你可以联想到入侵是从外部进入某个地方。
impinge,/ɪmˈpɪndʒ/,verb,侵犯,"to have an effect on something, often by limiting it in some way",impinge 听起来像是 'in'（在...里面）和 'pinch'（捏）的组合。你可以联想到当你捏住某物时，你在限制它的自由。
harass,/həˈræs/,verb,骚扰,to continue to annoy or upset someone over a period of time,harass 听起来像是 '哈' 和 'rass'（拉丝）的组合。你可以联想到当你被人拉丝时，你会感到烦恼和不安。
encroach,/ɪnˈkroʊtʃ/,verb,侵占,"to gradually take more of someone's time, possessions, rights, etc. than you should",encroach 听起来像是 'in'（在...里面）和 'crouch'（蹲伏）的组合。你可以联想到当你蹲伏在某人的领地上时，你在侵占他的空间。
admire,/ədˈmaɪər/,v,钦佩，赞美,"to regard with wonder, pleasure, or approval",将 admire 分解成两个部分， ad 和 mire 。 ad 可以联想到 advertisement （广告），而 mire 听起来像 admire。因此，你可以联想到 admire 是对广告感到钦佩、赞美的意思
chuckle,/ˈtʃʌk.əl/,v,轻声笑,to laugh quietly or inwardly,chuckle 听起来像“出口”，可以联想到 chuckle 是一种轻声笑，就像笑声从嘴巴出来一样
belittle,/bɪˈlɪt.əl/,v,贬低，轻视,to make someone or something seem less important,belittle 听起来像“被 little”，可以联想到 belittle 是贬低、轻视的意思，就像把某人或某物变得不重要一样
depreciate,/dɪˈpriː.ʃi.eɪt/,v,贬值，贬低,to reduce the value or price of something,depreciate 听起来像“得赔钱”，可以联想到 depreciate 是贬值、贬低的意思，就像某物的价值或价格变得更低一样
topple,/ˈtɑː.pəl/,v,倒塌，推翻,to fall forward or to cause something to fall forward,topple 听起来像“脱皮”，可以联想到 topple 是倒塌、推翻的意思，就像某物向前倒塌一样
hearken,/ˈhɑːr.kən/,v,倾听，留心,to listen carefully,hearken 听起来像“黑肯”，可以联想到 hearken 是倾听、留心的意思，就像黑肯（人名）在专心倾听一样
slant,/slænt/,v,倾斜，歪曲,to slope or lean in a particular direction,slant 听起来像“三兰特”，可以联想到 slant 是倾斜、歪曲的意思，就像三兰特（人名）在斜向一侧
articulate,/ɑːrˈtɪk.jə.lət/,v,清晰地表达，发音准确,to express or explain thoughts or feelings clearly in words,articulate 听起来像“阿踢库莱特”，可以联想到 articulate 是清晰地表达、发音准确的意思，就像阿踢库莱特（人名）能够清晰地表达自己的想法
liquidate,/ˈlɪk.wɪ.deɪt/,v,清算，清偿,"to close a business, pay off debts, or convert assets into cash",liquidate 听起来像“力的快递”，可以联想到 liquidate 是清算、清偿的意思，就像力的快递（公司名）能够迅速清算、清偿业务
purge,/pɝːdʒ/,v,清除，净化,to remove people from an organization because you do not agree with them,purge 听起来像“普尔吉”，可以联想到 purge 是清除、净化的意思，就像普尔吉（人名）能够清除组织中的人，因为不同意他们的观点
discriminate,/dɪˈskrɪm.ɪ.neɪt/,v,歧视,"to treat a person or particular group of people differently, especially in a worse way from the way in which you treat other people, because of their skin color, sex, sexuality, etc.",将 discriminate 分解成两个部分， dis 和 criminate 。 dis 表示否定，而 criminate 听起来有点像 criminal （犯罪的）。因此，你可以联想到 discriminate 是对某人或某个特定群体的不公平对待，表示歧视
garble,/ˈɡɑːr.bəl/,v,曲解,to repeat or copy something in a way that is confusing or does not produce the correct result,garble 听起来有点像 garbled （含糊不清的）。因此，你可以联想到 garble 是指重复或复制某物时出现混淆或不正确的结果，表示曲解
exorcise,/ˈek.sɔː.saɪz/,v,驱魔,to force an evil spirit to leave a person or place by using prayers or magic,exorcise 听起来有点像 exercise （锻炼）。因此，你可以联想到 exorcise 是通过祈祷或魔法迫使邪恶的灵魂离开一个人或地方，表示驱魔
dispel,/dɪˈspel/,v,驱散,"to remove fears, doubts, and false ideas, usually by proving them wrong or unnecessary",dispel 听起来有点像 dismiss （解散）。因此，你可以联想到 dispel 是通过证明恐惧、疑虑和错误观念是错误或不必要的来消除它们，表示驱散
repulse,/rɪˈpʌls/,v,击退,to force someone or something to stop moving towards you or attacking you,repulse 听起来有点像 repel （击退）。因此，你可以联想到 repulse 是迫使某人或某物停止向你靠近或攻击你，表示击退
oust,/aʊst/,v,驱逐,"to force someone to leave a position of power, job, place, or competition",oust 听起来有点像 out （出去）。因此，你可以联想到 oust 是迫使某人离开权力、工作、地方或竞争，表示驱逐
succumb,/səˈkʌm/,v,屈服,to lose the determination to oppose something; to accept defeat,succumb 听起来有点像 succumb to （屈服于）。因此，你可以联想到 succumb 是失去反对某事的决心；接受失败，表示屈服
submit,/səbˈmɪt/,v,提交,to give or offer something for a decision to be made by others,submit 听起来有点像 submit （提交）。因此，你可以联想到 submit 是将某物提供或提供给他人做决定，表示提交
condescend,/ˌkɑːn.dəˈsend/,v,屈尊,to do something that you think is beneath your level of importance or dignity,condescend 听起来有点像 condescend to （屈尊于）。因此，你可以联想到 condescend 是做一些你认为低于你的重要性或尊严的事情，表示屈尊
deign,/deɪn/,v,屈尊,to do something that you think is beneath your level of importance or dignity,deign 听起来有点像 Dane （丹麦人）。因此，你可以联想到 deign 是做一些你认为低于你的重要性或尊严的事情，表示屈尊
procure,/prəˈkjʊər/,verb,获得，取得,"to obtain or get something, especially with effort or difficulty",将 procure 分解成两个部分， pro 和 cure 。 pro 听起来像 progress （进步），而 cure 是治疗的意思。因此，你可以联想到 procure 是通过进步或治疗来获得某物的意思。
negate,/nɪˈɡeɪt/,verb,否定，否认,to cause something to have no effect or to not exist,negate 听起来像 negative （负面的），表示否定的意思。
disbar,/dɪsˈbɑːr/,verb,取消律师资格,"to take away a lawyer's right to work as a lawyer, usually because they have done something dishonest or illegal",disbar 听起来像 dismiss （解雇），表示取消律师资格的意思。
engross,/ɪnˈɡroʊs/,verb,全神贯注于,to completely occupy the mind or attention; absorb,engross 听起来像 in gross （在总体上），表示全神贯注于某事的意思。
dissuade,/dɪˈsweɪd/,verb,劝阻，阻止,to persuade someone not to do something,dissuade 听起来像 this way （这样），表示劝阻、阻止某人做某事的意思。
ensure,/ɪnˈʃʊr/,verb,确保，保证,to make certain that something will happen properly,ensure 听起来像 in sure （确信），表示确保、保证某事发生的意思。
assess,/əˈses/,verb,评估，评定,"to judge or decide the amount, value, quality, or importance of something",assess 听起来像 a says （一个人说），表示评估、评定某事的意思。
affirm,/əˈfɜːrm/,verb,肯定，断言,to state something as true,affirm 听起来像 a firm （一个公司），表示肯定、断言某事的意思。
discombobulate,/ˌdɪskəmˈbɑːbjəleɪt/,verb,使困惑，使混乱,to confuse or disconcert; upset; frustrate,discombobulate 听起来像 this come bobulate （这个东西摇晃），表示使困惑、使混乱的意思。
annoy,/əˈnɔɪ/,verb,使烦恼，使生气,to make someone slightly angry or upset over a period of time,annoy 听起来像 a noise （一种声音），表示使烦恼、使生气的意思。
endure,/ɪnˈdʊr/,v,忍受，忍耐,"to suffer something difficult, unpleasant, or painful",将 endure 分解成两个部分， en 和 dure 。 en 在中文中表示加强，而 dure 听起来有点像 endure （忍耐）。因此，你可以联想到 endure 是加强忍耐，表示忍受、忍耐的意思
equate,/ɪˈkweɪt/,v,等同，相等,to consider one thing to be the same as or equal to another thing,equate 听起来有点像 equal （相等）。因此，你可以联想到 equate 是将两个事物看作相等或相同的意思
instate,/ɪnˈsteɪt/,v,任命，安置,"to establish someone in a new job, position, or role",instate 听起来有点像 install （安装）。因此，你可以联想到 instate 是安装、任命某人到新的职位或角色的意思
appoint,/əˈpɔɪnt/,v,任命，委派,to choose someone officially for a job or position,appoint 听起来有点像 a point （一个点）。因此，你可以联想到 appoint 是选择某人正式担任一个职位或角色的意思
ordain,/ɔrˈdeɪn/,v,任命，命令,"to officially make someone a priest or religious leader, in a religious ceremony",ordain 听起来有点像 order （命令）。因此，你可以联想到 ordain 是通过宗教仪式正式任命某人成为牧师或宗教领袖的意思
discard,/dɪˈskɑrd/,v,丢弃，抛弃,to get rid of something or someone because you no longer want or need them,discard 听起来有点像 dis card （不要的卡片）。因此，你可以联想到 discard 是丢弃、抛弃某物或某人的意思
abide,/əˈbaɪd/,v,遵守，忍受,"to accept or obey a decision, rule, law, etc., or to have someone do this",abide 听起来有点像 a bride （一位新娘）。因此，你可以联想到 abide 是接受或遵守决定、规则、法律等，或要求某人这样做的意思
molten,/ˈmoʊl.t̬ən/,adj,熔化的，熔融的,made liquid by heat; melted,molten 听起来有点像 melt （融化）。因此，你可以联想到 molten 是被加热融化的液体状态的意思
murmur,/ˈmɝː.mɚ/,v,低声抱怨，咕哝,to complain about something in a quiet voice,murmur 听起来有点像 mumble （咕哝）。因此，你可以联想到 murmur 是用低声抱怨、咕哝的意思
knead,/niːd/,v,揉，捏,"to press something, especially a soft substance, firmly and repeatedly with the hands and fingers",knead 听起来有点像 need （需要）。因此，你可以联想到 knead 是用手和手指反复用力按压某物，特别是柔软的物质的意思
tan,/tæn/,v,晒黑,to become brown from the sun,tan 听起来像炭（coal），炭是黑色的。因此，你可以联想到 tan 是晒黑的意思。
revile,/rɪˈvaɪl/,v,辱骂,"to criticize someone strongly, or say unpleasant things to or about someone",revile 听起来像 re-vile（重新变成邪恶）。因此，你可以联想到 revile 是指强烈批评或辱骂某人。
vilify,/ˈvɪl.ɪ.faɪ/,v,诽谤,"to say or write unpleasant things about someone or something, in order to cause other people to have a bad opinion of them",vilify 听起来像 villain（恶棍）。因此，你可以联想到 vilify 是指诽谤或中伤某人。
lubricate,/ˈluː.brɪ.keɪt/,v,润滑,"to put oil or grease on something, or to make the parts of a machine move smoothly by doing this",lubricate 听起来像路必磕掉（路必磨损）。因此，你可以联想到 lubricate 是指给某物涂油或润滑以使其运转顺畅。
strew,/struː/,v,撒，散播,"to spread things in an untidy way over a surface, or to be spread in an untidy way over a surface",strew 听起来像树（tree）。因此，你可以联想到 strew 是指将东西撒在地上或散播。
diffuse,/dɪˈfjuːz/,v,扩散,to spread or cause something to spread in many directions,diffuse 听起来像地方（place）。因此，你可以联想到 diffuse 是指扩散或使某物扩散到多个地方。
disseminate,/dɪˈsem.ɪ.neɪt/,v,传播,"to spread or give out something, especially news, information, ideas, etc., to a lot of people",disseminate 听起来像地色美女（地色美女）。因此，你可以联想到 disseminate 是指传播或散布某事物给很多人。
intersperse,/ˌɪn.tərˈspɜːrs/,v,散布，点缀,"to put something into or among other things, or to mix things, especially in a way that is not regular",intersperse 听起来像因特网（Internet）和石头（stone）。因此，你可以联想到 intersperse 是指将某物散布或点缀在其他物体中，就像在因特网中插入石头一样。
bruit,/bruːt/,v,散布（谣言）,"to spread news, reports, etc. around",bruit 听起来像布瑞特（Bret）。因此，你可以联想到 bruit 是指散布或传播消息、报告等。
emanate,/ˈem.ə.neɪt/,v,散发，发出,to express a quality or feeling through the way that you look and behave,emanate 听起来像阿妈那天（阿妈那天）。因此，你可以联想到 emanate 是指通过外表和行为表达某种品质或感觉。
scatter,/ˈskæt̬.ɚ/,v,散开，分散,to cause to separate and go in different directions,将 scatter 分解成两个部分， scat 和 ter 。 scat 在英语中是指动物排泄物，而 ter 听起来有点像 tear （撕裂）。因此，你可以联想到 scatter 是指撕裂并使物体分散开来的动作。
forfeit,/ˈfɔr.fɪt/,v,丧失，失去,to lose the right to do or have something because you have broken a rule,forfeit 听起来有点像 for fit （适合）。因此，你可以联想到 forfeit 是指因为不适合或不符合规则而失去某种权利或机会。
infest,/ɪnˈfest/,v,大批滋生，大批出没,"to exist in large numbers in a particular place, often causing damage or disease",infest 听起来有点像 in fist （在拳头里）。因此，你可以联想到 infest 是指大量的东西像拳头一样聚集在一起，通常会带来破坏或疾病。
disinfect,/ˌdɪs.ɪnˈfekt/,v,消毒，使无菌,to clean something using chemicals that kill bacteria and other very small living things that cause disease,disinfect 听起来有点像 dis infect （不感染）。因此，你可以联想到 disinfect 是指通过清洁和使用杀菌剂来防止感染和疾病的传播。
sift,/sɪft/,v,筛选，过滤,"to put flour, sugar, etc. through a sieve",sift 听起来有点像 shift （转移）。因此，你可以联想到 sift 是指将物体转移并通过筛子进行过滤和分离。
bask,/bæsk/,v,晒太阳，取暖,to lie or sit enjoying the warmth especially of the sun,bask 听起来有点像 busk （在公共场所表演）。因此，你可以联想到 bask 是指在阳光下或温暖的地方放松和享受。
expunge,/ɪkˈspʌndʒ/,v,删除，擦掉,to remove completely,expunge 听起来有点像 ex sponge （前海绵）。因此，你可以联想到 expunge 是指像把海绵擦掉一样，将某物完全删除或清除。
expurgate,/ˈek.spɝː.ɡeɪt/,v,删改，净化,"to remove parts of a piece of writing, especially a book, that are considered to be unsuitable or offensive",expurgate 听起来有点像 ex purge （前净化）。因此，你可以联想到 expurgate 是指像净化一样，删除或修订书籍中不合适或冒犯的部分。
abridge,/əˈbrɪdʒ/,v,缩短，删节,"to make a book, play, or piece of writing shorter by removing details and information that is not important",abridge 听起来有点像 a bridge （一座桥）。因此，你可以联想到 abridge 是指像桥一样，通过删除不重要的细节和信息来缩短书籍、戏剧或文章。
roil,/rɔɪl/,v,搅浑，使混乱,to make a liquid or substance muddy or cloudy by stirring up sediment or other material on the bottom,roil 听起来有点像 royal （皇家的）。因此，你可以联想到 roil 是指像皇家一样，通过搅动底部的沉淀物或其他物质来使液体或物质变得浑浊或混乱。
foment,/fəˈmɛnt/,v,煽动，挑起,to encourage or stimulate the growth or development of something,将 foment 分解成两个部分，fo 和 ment。fo 听起来像发，ment 听起来像门。你可以联想到 foment 是通过打开一扇门来激发或促进某事物的发展
dodge,/dɑdʒ/,v,躲避，闪躲,to avoid something by moving quickly or suddenly,dodge 听起来像道歉（apologize）的发音。你可以联想到 dodge 是通过道歉或避免某事物来躲避或闪躲
glisten,/ˈɡlɪs.ən/,v,闪光，闪耀,to shine by reflecting light,glisten 听起来像 glister（闪光）的发音。你可以联想到 glisten 是通过闪光或闪耀来反射光线
excel,/ɪkˈsɛl/,v,胜过，优于,to be very good at something,excel 听起来像 excellent（优秀）的发音。你可以联想到 excel 是通过优秀或胜过来在某事物上脱颖而出
negotiate,/nɪˈɡoʊ.ʃi.eɪt/,v,谈判，协商,to have formal discussions with someone in order to reach an agreement,negotiate 听起来像你高十八（18）岁。你可以联想到 negotiate 是通过与他人进行谈判或协商来达成一致
invert,/ɪnˈvɜrt/,v,倒置，颠倒,to turn something upside down or change the order of something,invert 听起来像 in bird（在鸟上）。你可以联想到 invert 是通过将某物倒置或改变某物的顺序来达到目的
char,/tʃɑr/,v,烧焦，炭疽,to burn something so that its surface is black and hard,char 听起来像炒（stir-fry）的发音。你可以联想到 char 是通过炒或烧焦使某物的表面变黑和硬
barricade,/ˌbær.ɪˈkeɪd/,n,路障，障碍物,a line of vehicles or other objects placed across a road or entrance to stop people from getting past,barricade 听起来像巴士卡的。你可以联想到 barricade 是通过放置障碍物或路障来阻止人们通过
dabble,/ˈdæb.əl/,v,涉猎，浅尝,"to take a slight and not very serious interest in a subject, or try a particular activity for a short period",dabble 听起来像打不住（can't hit）的发音。你可以联想到 dabble 是通过对某个主题感兴趣或尝试某种活动的短暂时间来学习
absolve,/əbˈzɑlv/,v,免除，赦免,to state formally that someone is not guilty or responsible for something,absolve 听起来像阿布索（Abu Dhabi）的发音。你可以联想到 absolve 是通过正式宣布某人无罪或不负责任来免除责任
detest,/dɪˈtɛst/,v,憎恶，厌恶,to dislike someone or something very much,将 detest 分解成两个部分， de 和 test。 de 在拉丁语中表示否定，而 test 听起来像测试。因此，你可以联想到 detest 是对某人或某事的测试结果是不喜欢、厌恶
delve,/dɛlv/,v,深入探究，钻研,"to search, especially as if by digging, in order to find a thing or information",delve 听起来像德国的，而德国人以严谨著称。因此，你可以联想到 delve 是深入探究、钻研的行为
contemplate,/ˈkɑntəmˌpleɪt/,v,沉思，冥想,"to spend time considering a possible future action, or to consider one particular thing for a long time in a serious and quiet way",contemplate 听起来像瞪大眼睛看。因此，你可以联想到 contemplate 是用眼睛看的行为，即沉思、冥想
censor,/ˈsɛnsər/,v,审查，检查,"to remove anything offensive from books, films, etc., or to remove parts considered unsuitable from private letters, especially ones sent during war or from a prison",censor 听起来像参赛者。参赛者需要经过审查才能参加比赛。因此，你可以联想到 censor 是对书籍、电影等进行审查、检查的行为
audit,/ˈɔdɪt/,v,审计，查账,to make an official examination of the accounts of a business and produce a report,audit 听起来像奥迪。奥迪是一家汽车公司，汽车公司需要进行审计、查账。因此，你可以联想到 audit 是对企业账目进行审计、查账的行为
interrogate,/ɪnˈtɛrəˌgeɪt/,v,审问，讯问,"to ask someone a lot of questions for a long time in order to get information, sometimes using threats or violence",interrogate 听起来像英特尔格力。英特尔格力是一家安防公司，安防公司需要进行审问、讯问。因此，你可以联想到 interrogate 是对某人进行长时间询问、审问的行为
infiltrate,/ˈɪnfɪlˌtreɪt/,v,渗透，潜入,to secretly become part of a group in order to get information or to influence the way that group thinks or behaves,infiltrate 听起来像因菲尔特。因菲尔特是一位间谍，间谍需要进行渗透、潜入。因此，你可以联想到 infiltrate 是秘密成为某个团体的一部分，以获取信息或影响该团体的思想或行为
cogitate,/ˈkɑdʒəˌteɪt/,v,思考，考虑,to think carefully and for a long period about something,cogitate 听起来像考吉他。考吉他需要进行思考、考虑。因此，你可以联想到 cogitate 是仔细思考、考虑某事的行为
ail,/eɪl/,v,使痛苦，使苦恼,to cause difficulty and problems for someone or something,ail 听起来像爱尔。爱尔是一个人的名字，当一个人遇到困难和问题时，会感到痛苦、苦恼。因此，你可以联想到 ail 是使某人或某事感到痛苦、苦恼的行为
omit,/oʊˈmɪt/,v,省略，遗漏,to fail to include or do something,omit 听起来像哦，迷糊了。当你迷糊了，可能会省略、遗漏一些事情。因此，你可以联想到 omit 是不包括或不做某事的行为
petrify,/ˈpɛ.trə.faɪ/,v,使石化,to make someone very frightened,petrify 可以联想到 pet（宠物）+ rify（恐吓），宠物被恐吓到会变成石头，表示非常害怕的状态
frequent,/ˈfriː.kwənt/,adj,频繁的,happening often,frequent 听起来像 free candy，表示经常有免费糖果，因此可以联想到频繁发生的状态
glean,/ɡliːn/,v,收集,to collect information in small amounts and often with difficulty,glean 听起来像 green（绿色），绿色的田野上有很多庄稼，需要收集庄稼，表示收集信息的状态
etch,/ɛtʃ/,v,蚀刻,"to cut a pattern, picture, etc. into a surface",etch 听起来像 eat（吃），吃东西时需要刻碟子，表示蚀刻的状态
externalize,/ɪkˈstɜːr.nəl.aɪz/,v,使外在化,to express your feelings or thoughts,externalize 可以联想到 external（外部）+ ize（使...化），表示将内心的感受表达出来的状态
fossilize,/ˈfɑː.səl.aɪz/,v,使成化石,to become or make something become a fossil,fossilize 听起来像 fossil（化石）+ ize（使...化），表示变成化石的状态
wilt,/wɪlt/,v,枯萎,to become weak and begin to bend towards the ground,wilt 听起来像 will（意愿）+ t，表示意愿消失，变得无精打采的状态
variegate,/ˈvɛər.i.ɡeɪt/,v,使多样化,to make something more interesting by including many different types,variegate 可以联想到 very（非常）+ gate（门），非常多样化的门，表示使多样化的状态
disconcert,/ˌdɪs.kənˈsɜːrt/,v,使困惑,"to make someone feel anxious, confused, or embarrassed",disconcert 可以联想到 dis（否定）+ concert（音乐会），表示音乐会被打乱，使困惑的状态
enliven,/ɪnˈlaɪ.vən/,v,使活跃,to make something more interesting or lively,enliven 听起来像 in（在...里面）+ live（活着），表示使某物更有活力、更有生气的状态
fasten,/ˈfæs.ən/,v,扣紧，系牢,to make something secure or fixed,将 fasten 分解成两个部分， fast 和 ten 。 fast 听起来像 fast （快速），而 ten 可以联想到 ten fingers （十个手指）。因此，你可以联想到 fasten 是用手指迅速扣紧或系牢的意思。
proselytize,/ˈprɑː.sə.lə.taɪz/,v,劝诱（别人改变宗教信仰）,to try to persuade someone to change their religious beliefs or opinions,proselytize 听起来像 pro （专业）和 sell （卖）。你可以联想到 proselytize 是专业地向别人推销宗教信仰，试图说服他们改变。
group,/ɡruːp/,n,群，组,a number of people or things that are put together or considered as a unit,group 听起来像 grow （成长）和 up （向上）。你可以联想到 group 是一群人或物体一起成长、向上发展的集体。
disarm,/dɪˈzɑːrm/,v,解除武装,"to take away weapons from someone, or to give up weapons or military forces",disarm 听起来像 dis （否定）和 arm （武器）。你可以联想到 disarm 是解除武器，使其失去武装的意思。
faze,/feɪz/,v,使吃惊，使为难,"to disturb, bother, or embarrass someone",faze 听起来像 face （面对）。你可以联想到 faze 是面对困难、尴尬或吃惊时的情绪反应。
polarize,/ˈpoʊ.lə.raɪz/,v,使两极分化,"to cause something, especially something that contains different people or opinions, to divide into two completely opposing groups",polarize 听起来像 pole （极点）和 rise （上升）。你可以联想到 polarize 是使人或观点分化成两个完全对立的极端，就像两个极点上升。
rile,/raɪl/,v,激怒，惹怒,to make someone annoyed or irritated,rile 听起来像 rile （瑞尔）和 smile （微笑）。你可以联想到 rile 是使人生气、恼怒，让微笑消失的情绪。
validate,/ˈvæl.ɪ.deɪt/,v,证实，使生效,"to make something officially acceptable or approved, especially after examining it",validate 听起来像 value （价值）和 date （日期）。你可以联想到 validate 是确认某物的价值和日期，使其正式生效。
adapt,/əˈdæpt/,v,适应，使适应,"to change, or to change something, to suit different conditions or uses",adapt 听起来像 a （一个）和 dab （轻拍）。你可以联想到 adapt 是像轻拍一样，使某物适应不同的条件或用途。
contaminate,/kənˈtæm.ə.neɪt/,v,污染，弄脏,to make something less pure or make it poisonous,contaminate 听起来像 con （一起）和 taminate （污染）。你可以联想到 contaminate 是一起污染，使某物变得不纯或有毒的意思。
emaciate,/ɪˈmeɪʃi.eɪt/,v,使消瘦，使衰弱,to make extremely thin or weak,emaciate 可以拆分为 e（一）+ mac（麦片）+ iate（吃）。想象一个人只吃一碗麦片，结果变得非常消瘦和衰弱。
acquaint,/əˈkweɪnt/,v,使认识，使了解,to make someone aware of or familiar with someone or something,acquaint 听起来像 a coin（一枚硬币）。当你给别人一枚硬币时，你会让他们认识你，了解你。
ventilate,/ˈven.tɪ.leɪt/,v,使通风，使换气,to allow fresh air to enter and move around a closed space,ventilate 可以联想到 vent（通风口）+ ilate（一块）。当你打开通风口，空气就可以进入并在房间中流动。
extinguish,/ɪkˈstɪŋ.ɡwɪʃ/,v,熄灭，扑灭,to make a fire stop burning or a light stop shining,extinguish 可以拆分为 ex（出）+ tinguish（听起来像烧掉）。当你把火烧掉，它就会熄灭。
shunt,/ʃʌnt/,v,使（火车）转到另一轨道，使（车辆）绕道而行,to move a train or carriage onto a different track in order to allow other trains to pass,shunt 听起来像顺特（顺利通过）。当火车需要顺利通过时，它会被转到另一条轨道上。
infuriate,/ɪnˈfjʊə.ri.eɪt/,v,使极为愤怒，激怒,to make someone extremely angry,infuriate 可以联想到 in（进入）+ fury（愤怒）+ ate（吃）。当你进入愤怒状态时，你会变得极为愤怒。
pacify,/ˈpæs.ɪ.faɪ/,v,使平静，使安慰,to cause someone who is angry or upset to be calm and satisfied,pacify 可以拆分为 pac（和平）+ ify（听起来像 satisfy，满足）。通过和平手段满足对方的需求，可以使其平静和满意。
dim,/dɪm/,adj,昏暗的，模糊的,not giving or having much light,dim 听起来像灯。当灯光变得昏暗时，它就不会发出很多光。
discomfit,/dɪsˈkʌm.fɪt/,v,使尴尬，使难堪,to make someone feel uneasy or embarrassed,discomfit 可以联想到 dis（否定）+ comfort（舒适）。当你感到不舒适时，你会变得尴尬和难堪。
occlude,/əˈkluːd/,v,阻塞，使闭塞,to block or close something,occlude 可以拆分为 oc（听起来像阿猫）+ clude（听起来像 close，关闭）。当阿猫关闭某物时，它就会阻塞或关闭。
blanch,/blæntʃ/,v,使变白，漂白,to make something turn pale or white,blanch 听起来像“白烂”，可以联想到 blanch 是使变白的意思
stultify,/ˈstʌl.tɪ.faɪ/,v,使变得愚蠢，使无效,to make someone or something seem stupid or useless,stultify 听起来像“塑体肥”，可以联想到 stultify 是使变得愚蠢、无效的意思
unsettle,/ʌnˈset.əl/,v,使不安，使动摇,"to make someone feel anxious, confused, or uncertain",unsettle 听起来像“温瑟”，可以联想到 unsettle 是使不安、动摇的意思
disaffect,/ˌdɪs.əˈfekt/,v,使不满，使失去感情,to cause someone to stop supporting or liking someone or something,disaffect 听起来像“地三分”，可以联想到 disaffect 是使不满、失去感情的意思
disgruntle,/dɪsˈɡrʌn.təl/,v,使不满，使不高兴,to make someone feel annoyed or disappointed,disgruntle 听起来像“地上土”，可以联想到 disgruntle 是使不满、不高兴的意思
sterilize,/ˈster.ə.laɪz/,v,使无菌，消毒,to make something completely clean and free from bacteria,sterilize 听起来像“死体里”，可以联想到 sterilize 是使无菌、消毒的意思
vitrify,/ˈvɪ.trɪ.faɪ/,v,使成玻璃，使变硬,to change into glass or a glass-like substance,vitrify 听起来像“微特瑞菲”，可以联想到 vitrify 是使成玻璃、变硬的意思
impoverish,/ɪmˈpɑː.və.rɪʃ/,v,使贫穷，使贫瘠,to make someone or a place very poor,impoverish 听起来像“一破维什”，可以联想到 impoverish 是使贫穷、贫瘠的意思
nucleate,/ˈnuː.kli.eɪt/,v,使成核，使聚集,to cause something to form a nucleus or to gather together,nucleate 听起来像“奴克立”，可以联想到 nucleate 是使成核、聚集的意思
ripen,/ˈraɪ.pən/,v,使成熟，使变成熟,to become or make something become ripe,ripen 听起来像“日盆”，可以联想到 ripen 是使成熟、变成熟的意思
